timestamps,TP9,AF7,AF8,TP10,Marker0
143.685,-62.988,-74.707,-10.254,-75.195,0
143.688,-61.035,-102.539,-6.836,-78.613,NaN
143.692,-56.641,-109.863,-0.977,-66.406,0
143.696,-59.570,-89.355,9.766,-61.035,0
143.700,-58.594,-92.285,5.859,-71.777,0
143.704,-50.293,-100.098,3.418,-65.430,0
143.708,-50.293,-85.449,0.488,-53.223,0
143.720,-49.316,-86.426,-1.953,-45.898,0
143.724,-48.828,-99.121,-16.602,-54.688,0
143.728,-53.223,-79.102,-36.621,-56.641,0
143.732,-60.547,-63.477,-21.484,-50.293,NaN
143.736,-61.035,-78.125,1.953,-54.688,0
143.740,-56.641,-78.125,-6.836,-54.688,0
143.743,-55.176,-80.078,-17.090,-48.828,NaN
143.747,-49.805,-92.773,-12.695,-41.016,0
143.751,-51.758,-97.168,-18.066,-44.922,0
143.755,-58.594,-89.355,-25.391,-55.664,NaN
143.759,-64.453,-93.750,-13.672,-54.199,NaN
143.763,-59.082,-104.004,-5.371,-60.547,0
143.759,-43.945,-81.543,-15.137,-67.871,0
143.763,-48.340,-54.688,-28.320,-62.012,NaN
143.767,-55.664,-68.848,-32.227,-62.988,0
143.771,-60.059,-95.215,-24.902,-66.895,NaN
143.775,-61.035,-91.309,-25.391,-70.801,0
143.779,-62.012,-83.984,-23.438,-73.242,0
143.782,-68.359,-96.191,-13.184,-73.730,NaN
143.786,-64.453,-86.426,-13.672,-70.801,0
143.790,-57.617,-89.844,-12.695,-68.848,0
143.794,-60.059,-102.051,-4.395,-73.730,0
143.798,-53.711,-84.473,-3.418,-74.707,0
143.802,-43.945,-75.195,-14.160,-72.754,0
143.815,-33.691,-78.613,-20.996,-67.383,0
143.819,-27.344,-83.008,-22.949,-57.617,0
143.823,-27.832,-82.520,-31.250,-51.270,0
143.827,-29.785,-79.590,-38.574,-59.082,0
143.831,-44.434,-70.801,-40.527,-64.453,NaN
143.835,-49.316,-69.824,-27.832,-59.082,0
143.838,-33.203,-77.637,-8.789,-50.781,0
143.842,-29.785,-83.496,1.465,-55.664,0
143.846,-27.832,-91.309,2.930,-62.500,NaN
143.850,-11.719,-84.473,7.324,-53.223,0
143.854,-11.719,-64.941,-7.324,-49.805,0
143.858,-19.531,-74.219,-27.832,-56.152,0
143.852,-16.602,-89.355,-27.832,-50.781,NaN
143.856,-19.043,-61.035,-23.438,-44.434,NaN
143.860,-23.438,-50.781,-20.020,-49.805,NaN
143.864,-11.230,-59.570,-23.438,-55.664,0
143.868,-21.973,-69.336,-28.320,-58.105,0
143.872,-29.785,-92.285,-17.090,-50.781,0
143.875,-12.207,-102.539,0.000,-37.598,0
143.879,-18.066,-89.355,-11.719,-36.621,NaN
143.883,-24.902,-74.219,-24.902,-39.551,0
143.887,-22.949,-79.590,-22.461,-41.016,0
143.891,-18.066,-83.984,-26.855,-43.945,0
143.895,-6.348,-80.566,-28.320,-43.945,0
143.908,-13.672,-104.004,-10.742,-38.086,0
143.912,-21.973,-98.145,-5.859,-34.180,0
143.916,-21.973,-68.359,-21.973,-40.039,0
143.920,-37.598,-82.520,-27.344,-53.711,0
143.924,-51.270,-89.355,-21.484,-52.734,NaN
143.928,-52.734,-88.379,-14.648,-52.734,0
143.931,-38.574,-106.934,-8.789,-52.246,NaN
143.935,-31.250,-117.676,-16.113,-40.527,0
143.939,-33.203,-104.980,-17.090,-40.527,0
143.943,-25.391,-94.238,-6.348,-36.133,0
143.947,-22.461,-91.309,-17.090,-25.879,0
143.951,-27.832,-85.938,-19.531,-38.086,NaN
143.947,-24.414,-102.539,-0.977,-44.922,NaN
143.951,-22.461,-115.723,0.977,-38.086,NaN
143.955,-30.273,-104.980,-7.324,-44.434,0
143.959,-32.715,-102.539,-18.066,-57.617,0
143.963,-31.738,-94.727,-19.531,-60.547,NaN
143.967,-30.762,-107.422,-15.625,-54.199,0
143.970,-28.320,-114.258,-22.949,-45.898,0
143.974,-18.066,-102.539,-22.949,-26.855,0
143.978,-16.602,-91.797,-13.184,-21.484,NaN
143.982,-33.691,-80.078,-14.160,-36.621,0
143.986,-33.691,-87.402,-16.602,-32.715,0
143.990,-31.738,-95.215,-19.043,-33.203,0
144.003,-31.250,-103.516,-7.812,-42.480,0
144.007,-32.227,-114.746,-12.207,-49.316,NaN
144.011,-41.992,-109.375,-33.691,-54.199,0
144.015,-51.270,-113.770,-39.062,-55.176,0
144.019,-45.898,-93.262,-38.086,-52.734,0
144.023,-33.203,-81.055,-24.414,-42.480,0
144.026,-41.504,-91.797,-15.625,-47.852,NaN
144.030,-38.086,-76.660,-6.836,-45.898,0
144.034,-26.367,-87.402,-0.488,-36.621,0
144.038,-30.273,-108.398,-10.254,-44.922,0
144.042,-41.016,-84.961,-26.367,-51.270,0
144.046,-52.734,-75.684,-32.227,-58.105,NaN
144.040,-41.016,-101.074,-30.273,-51.270,NaN
144.044,-36.621,-117.188,-29.297,-46.387,NaN
144.048,-44.434,-117.676,-21.484,-46.387,0
144.052,-29.785,-101.074,-29.785,-41.504,0
144.056,-22.461,-79.590,-27.344,-45.410,0
144.060,-30.273,-74.219,-22.461,-48.340,0
144.063,-37.109,-91.797,-41.016,-52.246,NaN
144.067,-40.039,-109.863,-37.598,-49.316,0
144.071,-40.039,-109.375,-27.344,-37.598,0
144.075,-42.480,-92.285,-27.344,-40.039,0
144.079,-36.133,-78.125,-21.484,-50.293,0
144.083,-25.879,-96.680,-16.602,-48.828,0
144.096,-26.367,-120.605,-12.207,-43.945,0
144.100,-42.969,-121.582,-16.113,-49.316,0
144.104,-56.152,-99.121,-14.648,-43.457,0
144.108,-48.340,-84.961,-7.812,-41.016,0
144.112,-38.574,-89.355,-12.207,-37.109,NaN
144.116,-37.109,-91.797,-20.020,-32.715,0
144.119,-43.945,-88.867,-32.715,-42.480,NaN
144.123,-43.457,-96.191,-26.855,-42.480,0
144.127,-36.621,-114.746,-26.367,-44.434,0
144.131,-45.410,-108.887,-34.180,-56.152,NaN
144.135,-53.711,-102.539,-35.645,-51.758,NaN
144.139,-52.734,-104.004,-41.992,-54.688,NaN
144.133,-47.852,-104.980,-39.551,-62.012,0
144.137,-44.922,-106.445,-36.133,-57.617,0
144.141,-48.828,-115.723,-26.367,-54.199,0
144.145,-42.480,-120.117,-27.344,-54.199,NaN
144.149,-31.738,-113.770,-20.020,-59.082,0
144.153,-28.809,-110.352,0.000,-53.711,0
144.156,-26.855,-107.910,-1.953,-48.340,0
144.160,-32.715,-108.887,-19.531,-41.016,0
144.164,-49.805,-97.168,-41.016,-44.434,NaN
144.168,-42.969,-78.125,-33.203,-43.945,0
144.172,-28.809,-92.285,-15.625,-34.668,0
144.176,-25.391,-101.562,-25.879,-39.062,0
144.190,-27.344,-99.609,-28.320,-36.133,0
144.194,-26.367,-101.562,-15.625,-29.297,NaN
144.198,-24.902,-97.656,-15.137,-30.762,0
144.202,-30.762,-104.492,-21.973,-26.855,0
144.206,-36.133,-93.750,-26.855,-33.203,0
144.210,-38.574,-76.172,-32.227,-46.875,0
144.213,-29.297,-81.055,-30.273,-47.363,0
144.217,-22.949,-95.703,-24.902,-41.504,NaN
144.221,-23.926,-92.285,-19.043,-39.062,0
144.225,-26.367,-102.051,-14.160,-35.645,0
144.229,-26.367,-105.469,-12.695,-25.391,0
144.233,-25.391,-101.074,-16.602,-21.973,0
144.229,-23.438,-108.398,-25.879,-24.414,NaN
144.233,-20.020,-88.867,-31.250,-28.809,NaN
144.237,-23.438,-85.449,-23.926,-25.879,NaN
144.241,-22.949,-95.215,-17.578,-23.438,0
144.245,-15.137,-103.516,-16.113,-29.785,0
144.249,-14.648,-103.516,-17.090,-36.133,0
144.252,-16.602,-87.402,-25.879,-41.992,0
144.256,-22.461,-90.820,-39.551,-37.598,0
144.260,-26.367,-87.891,-28.320,-31.738,NaN
144.264,-26.855,-70.312,-19.043,-44.922,0
144.268,-27.344,-67.871,-33.691,-44.922,0
144.272,-39.062,-85.449,-35.156,-41.016,0
144.283,-41.992,-99.609,-20.996,-41.504,0
144.287,-34.180,-84.961,-18.066,-39.551,0
144.291,-38.574,-83.984,-26.855,-40.039,NaN
144.295,-41.504,-102.051,-25.879,-41.504,0
144.299,-26.367,-111.816,-17.090,-44.922,NaN
144.303,-21.973,-119.629,-15.137,-36.133,0
144.306,-37.598,-96.191,-17.090,-38.574,0
144.310,-33.203,-68.359,-16.602,-39.551,NaN
144.314,-21.973,-56.641,-26.367,-32.715,0
144.318,-26.855,-70.801,-23.438,-30.762,0
144.322,-36.133,-78.613,-21.973,-27.832,NaN
144.326,-37.598,-78.613,-28.809,-39.062,NaN
144.321,-23.926,-85.449,-13.184,-42.480,NaN
144.325,-24.414,-89.844,-6.348,-38.574,0
144.329,-36.621,-96.680,-24.414,-44.922,0
144.333,-41.992,-96.680,-41.016,-53.223,0
144.337,-43.945,-99.121,-25.879,-51.270,NaN
144.341,-38.086,-100.098,-22.949,-46.875,0
144.344,-31.250,-90.820,-45.410,-43.457,0
144.348,-21.973,-82.031,-24.902,-29.785,0
144.352,-41.016,-75.195,-9.277,-41.504,0
144.356,-54.199,-68.359,-28.320,-54.199,0
144.360,-50.781,-70.801,-31.738,-50.293,NaN
144.364,-59.082,-82.520,-27.344,-53.711,0
144.377,-52.734,-94.727,-20.508,-42.480,0
144.381,-52.246,-103.027,-7.324,-38.574,0
144.385,-53.711,-112.793,-10.254,-41.504,NaN
144.389,-44.922,-121.094,-11.230,-41.504,0
144.393,-45.410,-123.047,-17.578,-40.039,0
144.397,-47.852,-131.836,-16.113,-33.203,0
144.400,-38.086,-137.695,0.488,-33.203,0
144.404,-45.410,-144.043,6.348,-38.574,NaN
144.408,-59.570,-144.043,-2.930,-35.645,0
144.412,-49.805,-125.977,-13.672,-22.949,0
144.416,-55.176,-125.977,-10.742,-9.277,0
144.420,-69.336,-145.996,-8.301,-4.395,0
144.417,-70.801,-134.277,-10.254,-16.602,NaN
144.421,-68.848,-110.352,-5.859,-27.344,NaN
144.425,-72.266,-109.863,-13.184,-27.832,0
144.429,-76.660,-112.793,-12.207,-31.250,0
144.433,-63.477,-119.629,-4.883,-24.902,NaN
144.437,-55.664,-117.676,-16.113,-23.926,0
144.440,-68.359,-107.422,-11.719,-35.156,0
144.444,-70.801,-114.258,2.441,-26.367,0
144.448,-67.871,-115.234,-7.812,-27.832,0
144.452,-60.547,-109.863,-10.742,-38.574,0
144.456,-52.734,-106.445,-1.953,-33.203,0
144.460,-50.781,-119.141,-23.926,-35.156,0
144.472,-44.434,-121.094,-33.691,-40.527,0
144.476,-47.852,-89.844,-31.738,-45.410,0
144.480,-58.594,-75.195,-24.414,-41.016,NaN
144.484,-55.664,-72.754,0.488,-32.715,0
144.488,-50.293,-74.219,-4.395,-41.016,0
144.492,-51.758,-67.383,-23.438,-41.016,0
144.495,-53.711,-69.336,-8.301,-32.715,NaN
144.499,-42.969,-94.727,-0.977,-32.715,0
144.503,-34.180,-97.656,-7.324,-26.855,0
144.507,-45.410,-79.102,-5.859,-34.180,NaN
144.511,-46.387,-67.871,-3.418,-30.762,NaN
144.515,-38.574,-70.801,-4.883,-25.879,0
144.508,-47.852,-73.242,-18.066,-33.691,0
144.512,-47.852,-71.777,-21.484,-24.414,NaN
144.516,-38.086,-83.984,-26.855,-17.578,NaN
144.520,-38.086,-91.309,-30.273,-33.691,0
144.524,-37.109,-84.473,-36.133,-37.109,0
144.528,-38.086,-81.055,-33.691,-31.250,0
144.531,-43.945,-74.707,-19.531,-41.016,0
144.535,-43.457,-71.777,-20.508,-40.039,NaN
144.539,-38.086,-86.914,-27.832,-28.809,0
144.543,-32.227,-94.727,-16.602,-28.809,0
144.547,-27.832,-85.449,-10.254,-31.250,0
144.551,-31.250,-81.055,-27.832,-23.438,0
144.565,-25.879,-62.500,-43.945,-11.230,0
144.569,-20.020,-67.871,-41.992,-18.555,NaN
144.573,-22.949,-78.125,-21.973,-27.344,0
144.577,-28.320,-71.289,-18.555,-25.879,0
144.581,-28.320,-87.891,-22.461,-20.508,0
144.585,-26.855,-75.684,-13.672,-20.508,0
144.588,-25.391,-53.223,-21.484,-30.273,NaN
144.592,-21.973,-64.941,-27.344,-29.785,0
144.596,-29.785,-76.172,-13.672,-27.344,0
144.600,-29.785,-74.707,-20.020,-37.109,0
144.604,-24.414,-80.078,-33.691,-31.250,NaN
144.608,-26.855,-88.379,-13.184,-29.297,NaN
144.602,-22.949,-94.238,2.441,-32.715,NaN
144.606,-20.508,-75.684,-0.488,-29.785,0
144.610,-15.137,-54.688,-10.742,-22.949,0
144.614,-11.230,-80.566,-18.555,-16.602,0
144.618,-15.625,-83.496,-31.250,-16.113,0
144.622,-16.602,-59.082,-43.945,-12.207,NaN
144.625,-19.531,-60.547,-33.203,-15.137,0
144.629,-20.996,-95.215,-18.066,-17.090,0
144.633,-17.090,-102.051,-20.996,-23.438,0
144.637,-20.508,-75.195,-27.832,-32.227,0
144.641,-23.438,-73.730,-20.996,-30.273,NaN
144.645,-19.531,-74.219,-4.883,-27.832,0
144.658,-17.578,-77.148,1.953,-21.973,0
144.662,-21.484,-86.914,-1.953,-20.996,0
144.666,-17.090,-92.773,-11.230,-23.438,NaN
144.670,-15.137,-89.355,-16.113,-17.090,0
144.674,-2.930,-80.566,-32.715,-11.719,0
144.678,-9.277,-87.402,-41.992,-19.043,NaN
144.681,-28.320,-86.914,-20.508,-25.879,0
144.685,-19.043,-72.754,-6.348,-11.719,0
144.689,-11.719,-65.430,-20.996,-1.953,0
144.693,-14.648,-70.801,-32.715,-13.672,NaN
144.697,-12.207,-88.867,-16.602,-8.301,0
144.701,-18.066,-94.238,-0.977,-1.465,0
144.714,-20.508,-81.543,-13.672,-13.672,0
144.718,-10.742,-79.590,-28.809,-16.113,0
144.722,-13.672,-89.355,-21.973,-6.348,NaN
144.726,-13.672,-95.215,-10.254,-1.953,0
144.730,-18.066,-100.586,0.488,-7.324,0
144.734,-20.508,-118.652,-13.672,-11.230,0
144.737,-17.090,-96.680,-28.809,-8.789,0
144.741,-31.250,-81.055,-28.809,-7.812,NaN
144.745,-31.250,-94.238,-20.020,-9.277,0
144.749,-20.996,-80.078,-5.371,-10.254,0
144.753,-23.926,-77.148,-10.742,-15.625,0
144.757,-29.297,-82.031,-14.648,-29.297,NaN
144.752,-35.645,-82.031,-18.555,-35.645,NaN
144.756,-25.391,-75.195,-12.207,-30.762,NaN
144.760,-20.508,-69.336,-18.555,-27.344,0
144.764,-27.832,-74.707,-39.062,-27.344,0
144.768,-24.414,-82.520,-25.879,-20.508,0
144.772,-21.484,-100.098,5.371,-14.160,0
144.775,-27.344,-106.445,13.672,-20.996,NaN
144.779,-18.555,-87.891,4.883,-15.625,0
144.783,-2.441,-83.984,-3.906,3.418,0
144.787,-14.160,-88.379,-8.789,-5.859,0
144.791,-18.066,-74.219,-18.066,-17.578,0
144.795,-15.137,-62.500,-28.809,-12.207,NaN
144.790,-19.043,-67.383,-20.508,-19.043,NaN
144.794,-10.742,-78.125,-29.785,-25.391,NaN
144.798,-14.648,-82.031,-35.156,-30.273,0
144.802,-24.902,-73.730,-15.625,-32.715,0
144.806,-20.508,-78.125,-4.883,-24.414,0
144.810,-21.484,-91.797,-6.348,-21.973,0
144.813,-24.902,-94.238,-2.441,-23.926,NaN
144.817,-26.855,-85.938,-6.348,-20.020,0
144.821,-35.156,-98.145,-21.973,-19.043,0
144.825,-31.250,-102.539,-40.527,-20.996,0
144.829,-23.926,-87.891,-55.176,-25.391,NaN
144.833,-24.902,-81.543,-42.969,-31.738,0
144.845,-31.738,-66.406,-22.949,-32.715,0
144.849,-24.414,-66.895,-9.277,-32.227,NaN
144.853,-13.672,-94.727,-12.695,-24.902,0
144.857,-24.414,-90.820,-23.926,-25.391,0
144.861,-39.551,-72.754,-24.902,-33.203,0
144.865,-42.969,-73.730,-33.203,-41.504,0
144.868,-29.785,-76.660,-25.879,-32.227,NaN
144.872,-17.578,-86.914,-12.207,-25.879,0
144.876,-31.738,-95.215,-20.020,-29.297,0
144.880,-34.668,-92.285,-12.207,-19.043,NaN
144.884,-30.762,-97.168,-8.301,-14.160,0
144.888,-45.410,-87.402,-19.043,-33.203,0
144.884,-43.945,-80.566,-15.137,-43.945,NaN
144.888,-36.133,-85.938,-18.066,-35.645,NaN
144.892,-39.551,-78.613,-29.297,-28.809,NaN
144.896,-32.227,-61.523,-28.809,-23.926,0
144.900,-25.879,-72.266,-34.180,-32.715,0
144.904,-24.414,-93.750,-37.598,-31.250,0
144.907,-19.043,-83.496,-24.414,-27.832,NaN
144.911,-21.973,-73.730,-20.508,-31.250,0
144.915,-28.809,-78.613,-25.391,-29.785,0
144.919,-24.902,-82.520,-18.066,-28.320,0
144.923,-21.484,-96.191,-21.973,-26.855,0
144.927,-23.926,-101.562,-19.531,-24.902,0
144.939,-25.391,-88.379,-17.090,-22.461,0
144.943,-29.297,-87.891,-21.973,-26.367,0
144.947,-39.062,-88.379,-14.160,-28.320,0
144.951,-51.270,-70.801,-7.812,-35.645,NaN
144.955,-43.945,-70.801,-9.277,-40.039,0
144.959,-31.738,-89.355,-12.695,-22.949,0
144.962,-29.785,-96.680,-24.902,-15.625,0
144.966,-25.391,-99.609,-36.621,-22.949,0
144.970,-20.996,-87.891,-37.109,-22.461,0
144.974,-15.625,-69.336,-34.180,-16.113,NaN
144.978,-28.809,-70.801,-21.973,-21.973,NaN
144.982,-45.410,-78.125,-9.766,-35.156,0
144.977,-40.039,-78.125,-14.648,-31.738,0
144.981,-29.297,-78.125,-15.137,-35.645,NaN
144.985,-28.809,-78.125,-20.508,-40.527,0
144.989,-36.133,-87.891,-38.574,-34.180,NaN
144.993,-36.621,-94.238,-34.180,-38.086,0
144.997,-37.598,-90.332,-23.438,-42.480,0
145.000,-37.598,-107.422,-40.527,-45.898,0
145.004,-39.062,-101.562,-50.781,-36.621,0
145.008,-45.898,-76.660,-47.852,-25.391,0
145.012,-42.480,-75.195,-46.387,-35.156,NaN
145.016,-40.527,-98.633,-29.785,-47.852,0
145.020,-36.133,-99.121,-2.930,-46.387,0
145.033,-41.016,-72.266,-0.977,-39.062,0
145.037,-46.875,-72.266,-20.996,-40.527,NaN
145.041,-42.480,-80.078,-30.762,-41.016,0
145.045,-38.086,-83.496,-21.484,-33.203,0
145.049,-32.227,-82.520,-13.672,-26.855,NaN
145.053,-32.715,-74.219,-40.039,-30.762,0
145.056,-31.738,-69.824,-55.664,-31.250,0
145.060,-30.762,-73.730,-26.855,-31.738,NaN
145.064,-33.691,-78.613,-22.949,-36.621,0
145.068,-31.250,-77.637,-20.996,-27.344,0
145.072,-23.438,-71.289,-3.418,-15.625,0
145.076,-33.691,-67.383,-13.672,-32.715,NaN
145.071,-46.875,-78.613,-25.391,-42.969,NaN
145.075,-38.574,-81.543,-21.484,-29.297,NaN
145.079,-44.434,-74.219,-27.832,-28.809,0
145.083,-56.152,-90.332,-33.691,-37.109,0
145.087,-49.316,-97.656,-31.250,-40.527,0
145.091,-42.480,-81.055,-41.992,-30.762,NaN
145.094,-43.457,-81.543,-42.969,-33.691,0
145.098,-44.434,-83.984,-44.922,-36.133,0
145.102,-46.875,-69.824,-44.434,-30.273,0
145.106,-44.922,-64.453,-15.137,-29.785,0
145.110,-44.922,-63.965,-12.695,-27.832,0
145.114,-45.898,-66.895,-23.438,-33.691,0
145.128,-44.434,-64.453,-14.160,-36.133,0
145.132,-40.527,-64.453,-11.719,-29.785,NaN
145.136,-33.691,-71.289,-19.043,-24.414,0
145.140,-38.086,-63.477,-35.156,-36.133,0
145.144,-38.574,-70.312,-52.734,-39.062,0
145.148,-40.527,-70.801,-52.246,-35.645,0
145.151,-39.551,-53.223,-27.344,-40.527,NaN
145.155,-28.809,-56.152,-17.578,-39.551,0
145.159,-24.902,-58.105,-29.785,-43.457,0
145.163,-17.578,-60.547,-21.484,-44.434,NaN
145.167,-15.625,-45.410,-15.137,-21.973,NaN
145.171,-34.180,-34.668,-31.250,-17.578,NaN
145.164,-46.875,-46.875,-29.785,-31.738,0
145.168,-46.387,-74.219,-21.484,-29.785,0
145.172,-45.410,-74.707,-23.438,-32.715,0
145.176,-41.504,-61.523,-17.578,-35.156,0
145.180,-45.410,-62.988,-21.484,-44.922,NaN
145.184,-54.688,-64.941,-20.996,-50.293,0
145.187,-56.641,-76.660,-23.926,-47.363,0
145.191,-42.480,-53.223,-42.480,-34.180,0
145.195,-28.320,-39.551,-33.691,-19.043,NaN
145.199,-32.715,-42.480,-18.066,-29.785,0
145.203,-32.715,-43.457,-40.527,-41.016,0
145.207,-29.297,-51.270,-49.805,-35.645,0
145.220,-44.922,-62.012,-24.902,-46.875,0
145.224,-51.758,-63.477,-7.324,-50.781,NaN
145.228,-46.387,-54.688,-12.207,-40.527,0
145.232,-45.410,-54.688,-28.320,-26.855,0
145.236,-41.016,-60.059,-32.715,-18.066,0
145.240,-34.668,-47.852,-30.273,-29.785,NaN
145.243,-30.273,-48.340,-32.715,-34.668,0
145.247,-33.691,-63.477,-28.809,-30.273,0
145.251,-36.133,-59.570,-31.738,-29.297,0
145.255,-26.367,-54.199,-38.086,-17.090,NaN
145.259,-28.809,-46.875,-24.902,-15.625,NaN
145.263,-35.156,-52.246,-22.949,-27.344,0
145.258,-38.086,-61.035,-35.645,-38.574,0
145.262,-35.156,-62.012,-36.133,-42.480,NaN
145.266,-31.250,-59.570,-38.086,-32.715,NaN
145.270,-28.809,-49.316,-36.621,-30.273,0
145.274,-31.250,-62.012,-21.484,-43.457,0
145.278,-34.180,-60.547,-18.555,-45.410,0
145.281,-40.039,-48.828,-30.762,-41.504,0
145.285,-40.527,-46.875,-38.574,-37.598,NaN
145.289,-34.668,-41.992,-38.574,-23.926,0
145.293,-31.250,-52.246,-29.785,-31.250,0
145.297,-30.762,-74.707,-18.066,-40.527,0
145.301,-30.273,-73.242,-20.508,-33.691,0
145.315,-34.668,-70.312,-29.297,-28.809,0
145.319,-39.062,-62.500,-41.992,-32.227,0
145.323,-34.668,-50.293,-43.457,-38.574,0
145.327,-29.785,-55.176,-23.926,-30.273,0
145.331,-28.320,-49.316,-12.207,-23.438,0
145.335,-32.715,-63.965,-17.090,-32.227,NaN
145.338,-34.668,-67.383,-33.691,-35.156,0
145.342,-35.156,-57.129,-41.504,-27.832,0
145.346,-38.574,-54.199,-42.969,-25.879,0
145.350,-33.203,-56.641,-43.457,-27.832,NaN
145.354,-22.949,-60.059,-42.480,-20.020,NaN
145.358,-23.438,-61.035,-36.133,-21.973,NaN
145.353,-16.602,-82.520,-26.855,-17.090,0
145.357,4.395,-103.027,-22.461,10.742,0
145.361,-3.418,-76.660,-26.855,-6.836,0
145.365,-30.273,-58.105,-21.973,-40.527,0
145.369,-25.391,-60.059,-9.766,-37.109,NaN
145.373,-20.508,-60.547,-11.230,-27.832,0
145.376,-25.391,-47.852,-19.531,-32.227,0
145.380,-21.484,-52.246,-30.762,-30.273,0
145.384,-21.973,-52.734,-40.527,-25.879,0
145.388,-22.949,-42.480,-41.016,-40.527,0
145.392,-20.020,-42.480,-44.922,-50.781,NaN
145.396,-20.996,-39.551,-55.664,-52.734,0
145.408,-27.832,-56.641,-62.988,-62.012,0
145.412,-32.227,-58.594,-71.777,-70.801,NaN
145.416,-37.598,-54.199,-72.266,-72.266,0
145.420,-32.227,-50.293,-50.293,-67.871,0
145.424,-27.832,-42.969,-41.504,-65.430,0
145.428,-35.645,-59.570,-51.270,-56.641,NaN
145.431,-40.039,-52.246,-57.617,-51.758,0
145.435,-34.180,-42.969,-62.500,-64.941,0
145.439,-18.555,-42.480,-62.988,-64.453,NaN
145.443,-22.949,-23.926,-73.242,-59.082,0
145.447,-24.902,-25.879,-74.219,-50.781,0
145.451,-8.301,-30.762,-44.922,-38.086,0
145.446,-3.906,-28.320,-28.809,-38.086,NaN
145.450,-3.906,-45.898,-31.250,-42.969,NaN
145.454,-0.488,-63.965,-31.738,-32.715,NaN
145.458,8.789,-56.152,-46.387,-22.461,0
145.462,13.672,-46.875,-63.965,-19.531,0
145.466,5.859,-59.570,-42.480,-16.113,0
145.469,-12.207,-72.266,-25.391,-26.367,NaN
145.473,-26.367,-80.566,-29.297,-29.297,0
145.477,-22.949,-65.918,-22.461,-22.949,0
145.481,-18.555,-41.504,-22.949,-33.203,0
145.485,-13.184,-46.875,-31.250,-36.133,0
145.489,-2.930,-69.336,-28.320,-14.160,0
145.502,-6.836,-76.172,-33.691,-6.348,0
145.506,-16.113,-66.406,-39.551,-14.160,0
145.510,-15.137,-68.848,-42.480,-16.113,0
145.514,-20.996,-69.336,-42.969,-25.391,0
145.518,-29.785,-67.871,-32.715,-29.785,NaN
145.522,-20.996,-66.895,-21.484,-25.391,0
145.525,-11.719,-66.895,-14.160,-30.273,0
145.529,-7.812,-71.289,-16.113,-31.250,0
145.533,-8.789,-64.941,-12.695,-22.949,0
145.537,-7.324,-71.777,-14.160,-17.090,NaN
145.541,-5.859,-71.289,-5.859,-4.395,NaN
145.545,-16.113,-54.688,-6.348,-7.324,NaN
145.541,-16.602,-63.965,-20.508,-21.484,0
145.545,-16.113,-76.172,-31.738,-22.461,0
145.549,-24.414,-74.219,-39.551,-28.320,0
145.553,-28.320,-71.777,-32.227,-34.180,0
145.557,-27.344,-67.383,-18.555,-22.461,0
145.561,-20.996,-63.477,-16.113,-9.766,NaN
145.564,-18.555,-77.148,-28.809,-20.996,0
145.568,-25.879,-78.125,-39.551,-19.531,0
145.572,-28.320,-63.965,-47.363,-9.766,0
145.576,-20.020,-69.336,-46.875,-10.254,0
145.580,-6.348,-89.355,-21.484,0.977,NaN
145.584,-9.277,-85.449,-0.977,2.930,0
145.597,-22.461,-74.707,-10.742,-12.695,0
145.601,-20.020,-55.664,-11.719,-15.625,0
145.605,-20.996,-31.738,-9.766,-8.789,NaN
145.609,-21.484,-62.500,-11.719,-12.207,0
145.613,-22.949,-88.867,-3.906,-15.137,0
145.617,-27.344,-63.477,-1.465,-9.766,0
145.620,-18.555,-50.781,-17.090,-15.625,NaN
145.624,-12.695,-61.523,-30.273,-21.484,0
145.628,-16.113,-73.730,-16.602,-19.043,0
145.632,-26.367,-76.660,-5.859,-24.414,NaN
145.636,-32.715,-82.031,-9.766,-18.555,NaN
145.640,-34.668,-73.730,-12.695,-24.414,0
145.633,-36.621,-60.059,-25.879,-34.668,0
145.637,-37.109,-57.129,-34.668,-24.902,NaN
145.641,-42.480,-77.637,-30.762,-29.297,NaN
145.645,-50.781,-90.332,-30.762,-36.621,0
145.649,-52.246,-88.867,-24.902,-32.227,0
145.653,-32.715,-89.355,-12.207,-30.762,NaN
145.656,-29.785,-74.219,-20.508,-37.109,0
145.660,-40.527,-71.777,-17.578,-31.250,0
145.664,-43.457,-62.988,1.953,-25.391,0
145.668,-40.527,-66.406,5.859,-22.949,NaN
145.672,-31.738,-71.289,-6.348,-19.043,0
145.676,-51.758,-55.176,-19.043,-38.574,0
145.689,-49.805,-56.641,-15.137,-42.969,0
145.693,-22.949,-69.336,-19.531,-35.156,0
145.697,-22.461,-73.242,-26.855,-32.227,NaN
145.701,-19.043,-75.195,-19.531,-14.648,0
145.705,-19.043,-64.941,-19.043,-9.766,0
145.709,-32.715,-61.523,-31.250,-29.297,0
145.712,-32.227,-61.035,-32.227,-31.250,0
145.716,-25.391,-67.871,-24.902,-26.855,0
145.720,-25.391,-67.871,-38.574,-30.273,NaN
145.724,-25.879,-62.500,-30.762,-31.250,0
145.728,-20.508,-76.172,-10.742,-24.414,0
145.732,-25.879,-74.707,-14.648,-30.273,0
